Serial number,Time,Status,EacToday(kWh),EacTotal(kWh),Vpv1(V),Vpv2(V),Vpv3(V),Vpv4(V),Vpv5(V),Vpv6(V),Vpv7(V),Vpv8(V),Vpv9(V),Vpv10(V),Vpv11(V),Vpv12(V),Vpv13(V),Vpv14(V),Vpv15(V),Vpv16(V),Ipv1(A),Ipv2(A),Ipv3(A),Ipv4(A),Ipv5(A),Ipv6(A),Ipv7(A),Ipv8(A),Ipv9(A),Ipv10(A),Ipv11(A),Ipv12(A),Ipv13(A),Ipv14(A),Ipv15(A),Ipv16(A),Ppv1(W),Ppv2(W),Ppv3(W),Ppv4(W),Ppv5(W),Ppv6(W),Ppv7(W),Ppv8(W),Ppv9(W),Ppv10(W),Ppv11(W),Ppv12(W),Ppv13(W),Ppv14(W),Ppv15(W),Ppv16(W),Ppv(W),EpvToday(kWh),EpvTotal(kWh),TimeTotal(S),VacRS(V),VacST(V),VacTR(V),IacR(A),IacS(A),IacT(A),PacR(VA),PacS(VA),PacT(VA),VacR(V),VacS(V),VacT(V),Fac(Hz),Pac(W),PF,+BUS(V),-BUS(V),INVTemp(℃),AMTemp1(℃),BTTemp(℃),OUTTemp(℃),AMTemp2(℃),Vstr1(V),Vstr2(V),Vstr3(V),Vstr4(V),Vstr5(V),Vstr6(V),Vstr7(V),Vstr8(V),Vstr9(V),Vstr10(V),Vstr11(V),Vstr12(V),Vstr13(V),Vstr14(V),Vstr15(V),Vstr16(V),Vstr17(V),Vstr18(V),Vstr19(V),Vstr20(V),Vstr21(V),Vstr22(V),Vstr23(V),Vstr24(V),Vstr25(V),Vstr26(V),Vstr27(V),Vstr28(V),Vstr29(V),Vstr30(V),Vstr31(V),Vstr32(V),Istr1(A),Istr2(A),Istr3(A),Istr4(A),Istr5(A),Istr6(A),Istr7(A),Istr8(A),Istr9(A),Istr10(A),Istr11(A),Istr12(A),Istr13(A),Istr14(A),Istr15(A),Istr16(A),Istr17(A),Istr18(A),Istr19(A),Istr20(A),Istr21(A),Istr22(A),Istr23(A),Istr24(A),Istr25(A),Istr26(A),Istr27(A),Istr28(A),Istr29(A),Istr30(A),Istr31(A),Istr32(A),PIDStatus,Vpid1(V),Vpid2(V),Vpid3(V),Vpid4(V),Vpid5(V),Vpid6(V),Vpid7(V),Vpid8(V),Vpid9(V),Vpid10(V),Vpid11(V),Vpid12(V),Vpid13(V),Vpid14(V),Vpid15(V),Vpid16(V),Ipid1(mA),Ipid2(mA),Ipid3(mA),Ipid4(mA),Ipid5(mA),Ipid6(mA),Ipid7(mA),Ipid8(mA),Ipid9(mA),Ipid10(mA),Ipid11(mA),Ipid12(mA),Ipid13(mA),Ipid14(mA),Ipid15(mA),Ipid16(mA),PidFaultCode,FaultCode,FaultBit,Subcode(fault/warn),WarnCode,WarnBit,StrUnmatch,StrUnblance,StrBreak,WarnValue1,WarnValue2,WarnValue3,FaultValue,DerateMode,PV ISO(KΩ),R_DCI(mA),S_DCI(mA),T_DCI(mA),PID_BUS(V),GFCI(mA),SVG/APF Status,CT_I_R(A),CT_I_S(A),CT_I_T(A),CT_Q_R(Var),CT_Q_S(Var),CT_Q_T(Var),CT_HAR_I_R(A),CT_HAR_I_S(A),CT_HAR_I_T(A),COMP_Q_R(Var),COMP_Q_S(Var),COMP_Q_T(Var),COMP_HAR_I_R(A),COMP_HAR_I_S(A),COMP_HAR_I_T(A),Debug1,Debug2,Debug3,ReactPower(Var),ReactPowerMax(Var),ReactPower_Total(kWh),isAgain,AfciStatus,StrengthPv1,StrengthPv2,Pstr1(W),Pstr2(W),Pstr3(W),Pstr4(W),Pstr5(W),Pstr6(W),Pstr7(W),Pstr8(W),Pstr9(W),Pstr10(W),Pstr11(W),Pstr12(W),Pstr13(W),Pstr14(W),Pstr15(W),Pstr16(W),Pstr17(W),Pstr18(W),Pstr19(W),Pstr20(W),Pstr21(W),Pstr22(W),Pstr23(W),Pstr24(W),Pstr25(W),Pstr26(W),Pstr27(W),Pstr28(W),Pstr29(W),Pstr30(W),Pstr31(W),Pstr32(W),Total_String_Power(W),Conversion_Efficiency(%),String_Power_CV(%),Temp_Range(℃)
BUFUEX900E,,Operating,9.8,4610.6,642.5,677.2,611.3,611.4,665.2,220.6,0,0,0,0,0,0,0,0,0,0,2.5,3.8,3.2,3.0,4.3,0,0,0,0,0,0,0,0,0,0,0,1606.2,2573.3,1956.1,1834.2,2860.3,0,0,0,0,0,0,0,0,0,0,0,11013.8,8.7,4592.5,1179780.0,378.0,376.6,377.7,17.1,17.0,17.2,3714.1,3712.8,3749.6,217.2,218.4,218.0,49.9,10848.6,1,354.2,351.5,49.0,44.4,45.5,0,34.6,648.0,648.0,678.6,678.6,603.9,603.9,612.9,612.9,666.0,666.0,221.5,221.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,3.8,0.0,3.4,0,3.1,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,65530,12.6,47.2,3.4,0,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0，0，0，250，32998，0，6278，7024,0，0，22，0，0，6000，1，1070,0，0，0，0，0，0，0，0,0.5,29062.5,48.6,False,0,0,0,1749.6000000000001,0.0,2578.68,0.0,2053.2599999999998,0.0,1899.99,0.0,2930.4,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11211.929999999998,96.75943392440018,241.5018257532037,49.0
BUFUEX900E,,Operating,10.3,4611.0,687.7,685.5,602.7,605.3,664.2,240.1,0,0,0,0,0,0,0,0,0,0,2.5,3.8,3.6,3.4,4.3,0,0,0,0,0,0,0,0,0,0,0,1719.2,2604.9,2169.7,2058.0,2856.0,0,0,0,0,0,0,0,0,0,0,0,11407.8,9.1,4592.9,1179906.0,378.1,376.6,377.7,17.8,17.6,17.8,3866.1,3845.6,3882.1,217.2,218.5,218.1,50.0,11341.1,1,360.6,357.7,50.1,44.5,48.1,0,34.8,686.2,686.2,681.3,681.3,602.8,602.8,599.6,599.6,664.4,664.4,242.2,242.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,3.8,0.0,3.7,0,3.5,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,65530,61.7,18.5,26.0,0,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0，0，0，250，32998，0，6655，7094,0，0，22，0，0，6000，1，1070,0，0，0，0，0，0，0，0,-0.2,29062.5,48.6,False,0,0,0,1852.7400000000002,0.0,2588.9399999999996,0.0,2230.36,0.0,2098.6,0.0,2923.36,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11694.000000000002,96.98221310073541,239.70176525076093,50.1
BUFUEX900E,,Operating,10.7,4611.4,704.2,684.9,615.4,598.7,672.7,204.8,0,0,0,0,0,0,0,0,0,0,2.5,3.9,3.7,3.7,4.3,0,0,0,0,0,0,0,0,0,0,0,1760.5,2671.1,2276.9,2215.1,2892.6,0,0,0,0,0,0,0,0,0,0,0,12004.6,9.4,4593.2,1180032.0,378.2,377.1,377.8,18.4,18.2,18.5,3996.4,3980.3,4038.5,217.2,218.7,218.3,50.0,11824.6,1,366.0,362.1,51.5,44.6,50.4,0,34.9,704.2,704.2,685.0,685.0,616.4,616.4,597.4,597.4,671.0,671.0,207.4,207.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,3.9,0.0,3.8,0,3.8,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,65530,27.7,35.5,8.1,0,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0，0，0，250，32998，0，6841，7280,0，0，22，0，0，6000，1，1070,0，0，0，0，0，0，0，0,1.6,29062.5,48.6,False,0,0,0,1901.3400000000001,0.0,2671.5,0.0,2342.3199999999997,0.0,2270.12,0.0,2952.4,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12137.679999999998,97.4205943804747,239.1353551888478,51.5
BUFUEX900E,,Operating,11.1,4611.8,697.3,661.5,618.8,602.7,666.3,238.0,0,0,0,0,0,0,0,0,0,0,2.6,4.2,3.6,3.6,4.4,0,0,0,0,0,0,0,0,0,0,0,1812.9,2778.3,2227.6,2169.7,2931.7,0,0,0,0,0,0,0,0,0,0,0,11920.2,9.9,4593.7,1180158.5,379.1,378.2,378.8,18.5,18.3,18.6,4027.4,4013.1,4071.5,217.7,219.3,218.9,50.0,11864.7,1,366.1,363.0,53.0,44.6,52.3,0,35.0,696.2,696.2,658.0,658.0,617.1,617.1,594.6,594.6,665.5,665.5,239.2,239.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,4.2,0.0,3.7,0,3.8,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,65530,7.8,25.9,64.7,0,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0，0，0，250，32998，0，6814，7292,0，0，22，0，0，6000，1，1070,0，0，0，0，0，0，0，0,2.0,29062.5,48.6,False,0,0,0,1949.36,0.0,2763.6,0.0,2283.27,0.0,2259.48,0.0,2994.75,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12250.46,96.85105702153226,239.3832280236544,53.0
BUFUEX900E,,Operating,11.6,4612.3,705.7,682.1,611.3,605.9,666.8,207.5,0,0,0,0,0,0,0,0,0,0,2.6,4.1,3.7,3.5,4.6,0,0,0,0,0,0,0,0,0,0,0,1834.8,2796.6,2261.8,2120.6,3067.2,0,0,0,0,0,0,0,0,0,0,0,12081.0,10.4,4594.2,1180286.5,379.1,378.0,378.7,18.7,18.4,18.9,4072.8,4033.2,4135.3,217.8,219.2,218.8,50.0,12032.0,1,369.6,366.2,54.6,44.7,54.0,0,35.1,699.9,699.9,677.6,677.6,602.6,602.6,599.5,599.5,662.5,662.5,209.7,209.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0,4.2,0.0,3.8,0,3.7,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,65530,37.3,34.3,69.0,0,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0，0，0，250，32998，0，6850，7299,0，0，22，0，0，6000，1，1070,0，0，0，0，0，0，0，0,0.4,29062.5,48.6,False,0,0,0,2029.7099999999998,0.0,2845.92,0.0,2289.88,0.0,2218.15,0.0,3113.75,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12497.41,96.27594837650362,239.83501676488365,54.6
BUFUEX900E,,Operating,12.0,4612.7,702.5,691.3,614.6,615.2,691.5,246.7,0,0,0,0,0,0,0,0,0,0,2.6,4.0,3.8,3.3,3.8,0,0,0,0,0,0,0,0,0,0,0,1826.5,2765.2,2335.4,2030.1,2627.7,0,0,0,0,0,0,0,0,0,0,0,11584.9,10.8,4594.6,1180417.5,378.6,377.1,378.3,18.2,18.0,18.3,3960.3,3936.6,3996.7,217.6,218.7,218.4,50.0,11550.0,1,366.4,363.0,56.0,44.8,55.6,0,35.2,705.3,705.3,693.1,693.1,616.4,616.4,614.2,614.2,693.9,693.9,252.3,252.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,4.0,0.0,3.9,0,3.5,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,65530,15.5,42.0,26.4,0,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0，0，0，250，32998，0，6802，7276,0，0，22，0，0，6000，1，1070,0，0，0，0，0，0，0，0,-2.3,29062.5,48.6,False,0,0,0,1833.78,0.0,2772.4,0.0,2403.96,0.0,2149.7000000000003,0.0,2636.8199999999997,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11796.66,97.90906917720778,238.94428943162595,56.0
BUFUEX900E,,Operating,12.2,4612.9,704.2,693.7,630.4,603.2,691.5,228.6,0,0,0,0,0,0,0,0,0,0,2.6,4.0,3.6,3.7,3.8,0,0,0,0,0,0,0,0,0,0,0,1830.9,2774.8,2269.4,2231.8,2627.7,0,0,0,0,0,0,0,0,0,0,0,11924.9,11.0,4594.8,1180478.5,378.4,377.3,378.0,18.3,18.1,18.4,3978.4,3960.2,4018.5,217.4,218.8,218.4,50.0,11746.1,1,365.1,361.0,56.7,44.8,56.2,0,35.3,697.1,697.1,684.4,684.4,627.7,627.7,600.4,600.4,685.8,685.8,230.8,230.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0,4.0,0.0,3.8,0,3.8,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,65530,40.8,79.1,5.8,0,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0，0，0，250，32998，0，6822，7292,0，0，22，0，0，6000，1，1070,0，0，0，0，0，0，0，0,-0.1,29062.5,48.6,False,0,0,0,2021.59,0.0,2737.6,0.0,2385.26,0.0,2281.52,0.0,2674.62,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12100.59,97.07047342319672,237.7389608376816,56.7
BUFUEX900E,,Operating,12.4,4613.1,691.9,685.6,637.4,611.2,688.2,206.6,0,0,0,0,0,0,0,0,0,0,2.7,4.0,3.6,3.7,4.1,0,0,0,0,0,0,0,0,0,0,0,1868.1,2742.4,2294.6,2261.4,2821.6,0,0,0,0,0,0,0,0,0,0,0,11988.1,11.2,4595.0,1180539.0,378.0,377.0,377.8,18.6,18.5,18.8,4039.9,4042.2,4104.0,217.2,218.5,218.3,50.0,11967.4,1,362.6,358.4,57.4,44.9,56.9,0,35.3,694.8,694.8,679.7,679.7,635.7,635.7,607.9,607.9,690.6,690.6,207.5,207.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0,4.0,0.0,3.7,0,3.8,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,65530,98.5,1.5,49.5,0,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0，0，0，250，32998，0，6753，7196,0，0，22，0，0，6000，1，1070,0，0，0，0，0，0，0，0,1.1,29062.5,48.6,False,0,0,0,2014.9199999999998,0.0,2718.8,0.0,2352.09,0.0,2310.02,0.0,2831.46,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12227.29,97.87450857876111,238.1292615133977,57.4
BUFUEX900E,,Operating,12.8,4613.5,696.2,683.5,616.4,599.6,677.7,237.5,0,0,0,0,0,0,0,0,0,0,2.7,4.3,3.7,3.9,4.5,0,0,0,0,0,0,0,0,0,0,0,1879.7,2939.0,2280.6,2338.4,3049.6,0,0,0,0,0,0,0,0,0,0,0,12487.3,11.6,4595.4,1180665.0,378.1,377.1,377.9,19.3,19.1,19.5,4191.9,4175.2,4256.8,217.2,218.6,218.3,50.0,12367.1,1,364.8,361.5,58.8,45.0,58.3,0,35.5,696.9,696.9,681.0,681.0,616.8,616.8,597.4,597.4,667.5,667.5,238.4,238.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0,4.3,0.0,3.8,0,4.0,0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,65530,2.7,3.8,3.7,0,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0，0，0，250，32998，0，6834，7292,0，0，22，0，0，6000，1，1070,0，0，0，0，0，0，0，0,-0.2,29062.5,48.6,False,0,0,0,2021.0099999999998,0.0,2928.2999999999997,0.0,2343.8399999999997,0.0,2389.6,0.0,3070.4999999999995,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12753.25,96.9721443553604,239.35265109339377,58.8
BUFUEX900E,,Operating,13.3,4614.0,695.2,671.6,626.0,611.2,686.0,202.1,0,0,0,0,0,0,0,0,0,0,2.8,4.5,3.9,4.0,4.1,0,0,0,0,0,0,0,0,0,0,0,1946.5,3022.2,2441.4,2444.8,2812.6,0,0,0,0,0,0,0,0,0,0,0,12667.5,12.0,4595.8,1180791.0,378.2,377.0,378.0,19.5,19.3,19.7,4237.3,4218.9,4300.5,217.3,218.6,218.3,50.0,12602.5,1,364.6,361.1,59.9,45.2,58.7,0,35.6,695.2,695.2,674.1,674.1,626.1,626.1,614.2,614.2,686.3,686.3,204.6,204.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,4.5,0.0,4.0,0,4.1,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,65530,1.2,6.1,13.8,0,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0，0，0，250，32998，0，6801，7292,0，0，22，0，0，6000，1，1070,0，0，0，0，0，0，0，0,0.7,29062.5,48.6,False,0,0,0,2085.6000000000004,0.0,3033.4500000000003,0.0,2504.4,0.0,2518.22,0.0,2882.46,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13024.130000000001,96.7627012322512,238.34646635104107,59.9
BUFUEX900E,,Operating,13.5,4614.2,693.6,674.7,640.4,622.1,680.4,242.6,0,0,0,0,0,0,0,0,0,0,2.8,4.4,3.9,3.9,4.3,0,0,0,0,0,0,0,0,0,0,0,1942.0,2968.6,2497.5,2426.1,2925.7,0,0,0,0,0,0,0,0,0,0,0,12759.9,12.3,4596.1,1180851.5,378.1,376.8,377.9,19.7,19.4,19.8,4280.8,4238.9,4320.3,217.3,218.5,218.2,50.0,12626.3,1,363.5,356.2,53.9,45.3,45.6,0,35.7,690.7,690.7,684.7,684.7,639.9,639.9,625.1,625.1,680.3,680.3,244.1,244.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,4.4,0.0,4.0,0,4.0,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,65530,37.6,46.4,8.8,0,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0，0，0，250，32998，0，6746，7202,0，0，22，0，0，6000，1，1070,0，0，0，0，0，0，0，0,-0.4,29062.5,48.6,False,0,0,0,2072.1000000000004,0.0,3012.6800000000003,0.0,2559.6,0.0,2500.4,0.0,2993.32,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13138.1,96.10445954894541,238.56238485182445,53.9
BUFUEX900E,,Operating,13.7,4614.4,684.2,680.0,643.6,630.1,678.5,221.4,0,0,0,0,0,0,0,0,0,0,3.0,4.3,3.8,3.8,4.5,0,0,0,0,0,0,0,0,0,0,0,2052.6,2924.0,2445.6,2394.3,3053.2,0,0,0,0,0,0,0,0,0,0,0,12869.7,12.5,4596.3,1180911.5,377.9,376.6,377.6,19.9,19.6,20.0,4320.2,4280.6,4360.0,217.1,218.4,218.0,50.0,12778.9,1,357.9,353.1,48.8,45.3,40.6,0,35.8,678.8,678.8,675.4,675.4,639.0,639.0,626.0,626.0,672.1,672.1,222.3,222.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,4.4,0.0,3.9,0,3.9,0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,65530,146.4,74.6,12.0,0,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0，0，0，250，32998，0，6677，7158,0，0，22，0，0，6000，1，1070,0，0，0，0，0，0，0，0,-1.9,29062.5,48.6,False,0,0,0,2172.16,0.0,2971.76,0.0,2492.1,0.0,2441.4,0.0,3091.66,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13169.08,97.03715065896782,238.48154089821162,48.8
BUFUEX900E,,Operating,13.9,4614.6,663.4,680.5,648.9,642.9,648.4,202.5,0,0,0,0,0,0,0,0,0,0,3.2,4.5,3.9,3.6,4.8,0,0,0,0,0,0,0,0,0,0,0,2122.8,3062.2,2530.7,2314.4,3112.3,0,0,0,0,0,0,0,0,0,0,0,13142.4,12.8,4596.6,1180978.0,378.2,377.0,377.9,20.1,20.0,20.3,4367.7,4372.0,4431.4,217.3,218.6,218.3,50.0,12920.5,1,357.3,352.9,49.0,45.4,42.8,0,35.8,661.2,661.2,680.7,680.7,649.1,649.1,642.6,642.6,652.6,652.6,203.5,203.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,4.5,0.0,4.0,0,3.7,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,65530,33.5,9.3,36.5,0,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0，0，0，250，32998，0，6452，7096,0，0，22，0，0，6000，1，1070,0，0，0，0，0，0，0，0,-1.3,29062.5,48.6,False,0,0,0,2181.96,0.0,3063.15,0.0,2596.4,0.0,2377.6200000000003,0.0,3067.2200000000003,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13286.350000000002,97.2464220798037,238.62249292546616,49.0
BUFUEX900E,,Operating,14.1,4614.8,662.4,676.0,646.6,629.4,634.1,236.8,0,0,0,0,0,0,0,0,0,0,3.0,4.4,4.0,3.6,5.2,0,0,0,0,0,0,0,0,0,0,0,1987.2,2974.4,2586.4,2265.8,3297.3,0,0,0,0,0,0,0,0,0,0,0,13111.1,12.9,4596.7,1181038.5,378.0,376.1,377.8,20.3,20.1,20.4,4413.2,4385.8,4445.1,217.4,218.2,217.9,50.0,12992.0,1,354.7,351.5,49.5,45.5,44.7,0,35.9,668.6,668.6,684.3,684.3,654.0,654.0,637.1,637.1,636.8,636.8,238.3,238.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,4.5,0.0,4.1,0,3.7,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,65530,9.4,17.7,24.3,0,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0，0，0，250，32998，0，6444，7054,0，0，22，0，0，6000，1，1070,0，0，0，0，0，0，0，0,0.3,29062.5,48.6,False,0,0,0,2139.52,0.0,3079.35,0.0,2681.3999999999996,0.0,2357.27,0.0,3311.3599999999997,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13568.899999999998,95.74836574814466,239.67466639483126,49.5
BUFUEX900E,,Operating,14.4,4615.1,664.2,684.5,652.3,637.8,650.5,223.7,0,0,0,0,0,0,0,0,0,0,3.1,4.5,4.0,3.8,4.9,0,0,0,0,0,0,0,0,0,0,0,2059.0,3080.2,2609.2,2423.6,3187.4,0,0,0,0,0,0,0,0,0,0,0,13359.4,13.2,4597.0,1181105.0,382.2,381.3,381.8,20.0,19.8,20.1,4390.0,4377.7,4436.0,219.5,221.1,220.7,50.0,13284.1,1,354.8,351.7,50.2,45.5,46.6,0,36.0,664.9,664.9,681.3,681.3,652.2,652.2,634.9,634.9,653.8,653.8,225.6,225.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,4.5,0.0,4.0,0,3.8,0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,65530,10.6,21.6,32.2,0,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0，0，0，250，32998，0，6466，7072,0，0，22，0，0，6000，1，1070,0，0，0，0，0，0，0，0,-0.9,29062.5,48.6,False,0,0,0,2127.68,0.0,3065.85,0.0,2608.8,0.0,2412.62,0.0,3203.62,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13418.57,98.99788129435552,239.20287704252098,50.2
